time,precipitation,precipitation_probability,temperature_2m
2025-11-07T22:00:00.000Z,0,3,18.4064998626709
2025-11-07T23:00:00.000Z,0,4,19.006500244140625
2025-11-08T00:00:00.000Z,0,7,19.056499481201172
2025-11-08T01:00:00.000Z,0.10000000149011612,10,19.256500244140625
2025-11-08T02:00:00.000Z,0,31,19.4064998626709
2025-11-08T03:00:00.000Z,0.4000000059604645,24,19.456501007080078
2025-11-08T04:00:00.000Z,0.30000001192092896,25,19.706501007080078
2025-11-08T05:00:00.000Z,0.6000000238418579,42,19.556499481201172
2025-11-08T06:00:00.000Z,0,29,19.60650062561035
2025-11-08T07:00:00.000Z,0,24,19.706501007080078
2025-11-08T08:00:00.000Z,0,10,19.706501007080078
2025-11-08T09:00:00.000Z,0,10,20.206501007080078
2025-11-08T10:00:00.000Z,0,6,21.706501007080078
2025-11-08T11:00:00.000Z,0,8,23.10650062561035
2025-11-08T12:00:00.000Z,0,8,24.4064998626709
2025-11-08T13:00:00.000Z,0,9,24.756500244140625
2025-11-08T14:00:00.000Z,0,3,25.35650062561035
2025-11-08T15:00:00.000Z,0,2,25.60650062561035
2025-11-08T16:00:00.000Z,0,1,24.956501007080078
2025-11-08T17:00:00.000Z,0,1,22.556499481201172
2025-11-08T18:00:00.000Z,0,0,20.456501007080078
2025-11-08T19:00:00.000Z,0,0,19.006500244140625
2025-11-08T20:00:00.000Z,0,1,18.306499481201172
2025-11-08T21:00:00.000Z,0,1,17.6564998626709
2025-11-08T22:00:00.000Z,0,2,17.806499481201172
2025-11-08T23:00:00.000Z,0,0,17.056499481201172
2025-11-09T00:00:00.000Z,0,1,17.306499481201172
2025-11-09T01:00:00.000Z,0,2,16.806499481201172
2025-11-09T02:00:00.000Z,0,3,16.456501007080078
2025-11-09T03:00:00.000Z,0,0,16.256500244140625
2025-11-09T04:00:00.000Z,0,0,16.556499481201172
2025-11-09T05:00:00.000Z,0,10,17.806499481201172
2025-11-09T06:00:00.000Z,0,7,17.956501007080078
2025-11-09T07:00:00.000Z,0,0,17.85650062561035
2025-11-09T08:00:00.000Z,0,0,18.206501007080078
2025-11-09T09:00:00.000Z,0,0,19.35650062561035
2025-11-09T10:00:00.000Z,0,0,20.10650062561035
2025-11-09T11:00:00.000Z,0,0,20.9064998626709
2025-11-09T12:00:00.000Z,0,0,21.85650062561035
2025-11-09T13:00:00.000Z,0,0,21.556499481201172
2025-11-09T14:00:00.000Z,0,0,21.256500244140625
2025-11-09T15:00:00.000Z,0,0,19.9064998626709
2025-11-09T16:00:00.000Z,0,0,18.556499481201172
2025-11-09T17:00:00.000Z,0,0,15.656499862670898
2025-11-09T18:00:00.000Z,0,0,13.506500244140625
2025-11-09T19:00:00.000Z,0,0,10.756500244140625
2025-11-09T20:00:00.000Z,0,0,9.256500244140625
2025-11-09T21:00:00.000Z,0,0,7.9564995765686035
2025-11-09T22:00:00.000Z,0,0,7.4564995765686035
2025-11-09T23:00:00.000Z,0,0,6.7064995765686035
2025-11-10T00:00:00.000Z,0,0,6.156499862670898
2025-11-10T01:00:00.000Z,0,0,5.05649995803833
2025-11-10T02:00:00.000Z,0,0,4.55649995803833
2025-11-10T03:00:00.000Z,0,0,3.6565001010894775
2025-11-10T04:00:00.000Z,0,0,2.9565000534057617
2025-11-10T05:00:00.000Z,0,0,2.6565001010894775
2025-11-10T06:00:00.000Z,0,0,2.006500005722046
2025-11-10T07:00:00.000Z,0,0,1.656499981880188
2025-11-10T08:00:00.000Z,0,0,2.8564999103546143
2025-11-10T09:00:00.000Z,0,0,3.80649995803833
2025-11-10T10:00:00.000Z,0,0,4.656499862670898
2025-11-10T11:00:00.000Z,0,0,5.506499767303467
2025-11-10T12:00:00.000Z,0,0,6.4564995765686035
2025-11-10T13:00:00.000Z,0,0,6.756499767303467
2025-11-10T14:00:00.000Z,0,0,6.506499767303467
2025-11-10T15:00:00.000Z,0,0,5.856499671936035
2025-11-10T16:00:00.000Z,0,0,4.4564995765686035
2025-11-10T17:00:00.000Z,0,0,2.55649995803833
2025-11-10T18:00:00.000Z,0,0,1.55649995803833
2025-11-10T19:00:00.000Z,0,0,0.7565000057220459
2025-11-10T20:00:00.000Z,0,0,0.2565000057220459
2025-11-10T21:00:00.000Z,0,0,-0.04349999874830246
2025-11-10T22:00:00.000Z,0,0,-0.4934999942779541
2025-11-10T23:00:00.000Z,0,0,-0.9934999942779541
2025-11-11T00:00:00.000Z,0,0,-1.3934999704360962
2025-11-11T01:00:00.000Z,0,0,-2.1435000896453857
2025-11-11T02:00:00.000Z,0,0,-3.3935000896453857
2025-11-11T03:00:00.000Z,0,0,-3.5434999465942383
2025-11-11T04:00:00.000Z,0,0,-3.493499994277954
2025-11-11T05:00:00.000Z,0,0,-2.94350004196167
2025-11-11T06:00:00.000Z,0,0,-4.093500137329102
2025-11-11T07:00:00.000Z,0,0,-2.94350004196167
2025-11-11T08:00:00.000Z,0,0,1.3565000295639038
2025-11-11T09:00:00.000Z,0,0,3.8564999103546143
2025-11-11T10:00:00.000Z,0,0,5.356499671936035
2025-11-11T11:00:00.000Z,0,0,6.856499671936035
2025-11-11T12:00:00.000Z,0,0,8.406499862670898
2025-11-11T13:00:00.000Z,0,0,9.956500053405762
2025-11-11T14:00:00.000Z,0,0,11.006500244140625
2025-11-11T15:00:00.000Z,0,0,11.006500244140625
2025-11-11T16:00:00.000Z,0,0,10.256500244140625
2025-11-11T17:00:00.000Z,0,0,7.9564995765686035
2025-11-11T18:00:00.000Z,0,0,6.4564995765686035
2025-11-11T19:00:00.000Z,0,0,5.2064995765686035
2025-11-11T20:00:00.000Z,0,0,4.606499671936035
2025-11-11T21:00:00.000Z,0,0,3.80649995803833
2025-11-11T22:00:00.000Z,0,0,3.506500005722046
2025-11-11T23:00:00.000Z,0,0,2.9065001010894775
2025-11-12T00:00:00.000Z,0,0,2.4065001010894775
2025-11-12T01:00:00.000Z,0,0,2.1064999103546143
2025-11-12T02:00:00.000Z,0,0,1.9565000534057617
2025-11-12T03:00:00.000Z,0,0,1.6065000295639038
2025-11-12T04:00:00.000Z,0,0,1.906499981880188
2025-11-12T05:00:00.000Z,0,0,1.906499981880188
2025-11-12T06:00:00.000Z,0,0,1.406499981880188
2025-11-12T07:00:00.000Z,0,0,2.7065000534057617
2025-11-12T08:00:00.000Z,0,0,7.30649995803833
2025-11-12T09:00:00.000Z,0,0,11.056500434875488
2025-11-12T10:00:00.000Z,0,0,13.706500053405762
2025-11-12T11:00:00.000Z,0,0,16.256500244140625
2025-11-12T12:00:00.000Z,0,0,18.1564998626709
2025-11-12T13:00:00.000Z,0,0,19.35650062561035
2025-11-12T14:00:00.000Z,0,0,20.056499481201172
2025-11-12T15:00:00.000Z,0,0,20.1564998626709
2025-11-12T16:00:00.000Z,0,0,19.256500244140625
2025-11-12T17:00:00.000Z,0,0,17.256500244140625
2025-11-12T18:00:00.000Z,0,0,14.656499862670898
2025-11-12T19:00:00.000Z,0,0,12.956500053405762
2025-11-12T20:00:00.000Z,0,0,11.656499862670898
2025-11-12T21:00:00.000Z,0,0,11.356500625610352
2025-11-12T22:00:00.000Z,0,0,10.806500434875488
2025-11-12T23:00:00.000Z,0,0,9.556500434875488
2025-11-13T00:00:00.000Z,0,0,9.056500434875488
2025-11-13T01:00:00.000Z,0,0,8.756500244140625
2025-11-13T02:00:00.000Z,0,0,8.406499862670898
2025-11-13T03:00:00.000Z,0,0,7.856499671936035
2025-11-13T04:00:00.000Z,0,0,7.756499767303467
2025-11-13T05:00:00.000Z,0,0,7.606499671936035
2025-11-13T06:00:00.000Z,0,0,7.30649995803833
2025-11-13T07:00:00.000Z,0,0,8.556500434875488
2025-11-13T08:00:00.000Z,0,0,13.006500244140625
2025-11-13T09:00:00.000Z,0,0,16.956501007080078
2025-11-13T10:00:00.000Z,0,0,19.9064998626709
2025-11-13T11:00:00.000Z,0,0,21.10650062561035
2025-11-13T12:00:00.000Z,0,0,21.85650062561035
2025-11-13T13:00:00.000Z,0,0,22.506500244140625
2025-11-13T14:00:00.000Z,0,0,22.9064998626709
2025-11-13T15:00:00.000Z,0,0,22.456501007080078
2025-11-13T16:00:00.000Z,0,0,21.456501007080078
2025-11-13T17:00:00.000Z,0,0,17.956501007080078
2025-11-13T18:00:00.000Z,0,0,14.656499862670898
2025-11-13T19:00:00.000Z,0,0,12.906499862670898
2025-11-13T20:00:00.000Z,0,0,11.856500625610352
2025-11-13T21:00:00.000Z,0,0,10.306500434875488
2025-11-13T22:00:00.000Z,0,0,9.306500434875488
2025-11-13T23:00:00.000Z,0,0,8.406499862670898
2025-11-14T00:00:00.000Z,0,0,7.80649995803833
2025-11-14T01:00:00.000Z,0,0,7.156499862670898
2025-11-14T02:00:00.000Z,0,0,6.156499862670898
2025-11-14T03:00:00.000Z,0,0,6.406499862670898
2025-11-14T04:00:00.000Z,0,0,6.156499862670898
2025-11-14T05:00:00.000Z,0,0,6.256499767303467
2025-11-14T06:00:00.000Z,0,0,5.906499862670898
2025-11-14T07:00:00.000Z,0,0,6.906499862670898
2025-11-14T08:00:00.000Z,0,0,12.806500434875488
2025-11-14T09:00:00.000Z,0,0,17.806499481201172
2025-11-14T10:00:00.000Z,0,0,20.806499481201172
2025-11-14T11:00:00.000Z,0,0,21.956501007080078
2025-11-14T12:00:00.000Z,0,0,22.706501007080078
2025-11-14T13:00:00.000Z,0,0,23.1564998626709
2025-11-14T14:00:00.000Z,0,0,23.35650062561035
2025-11-14T15:00:00.000Z,0,0,23.1564998626709
2025-11-14T16:00:00.000Z,0,0,22.006500244140625
2025-11-14T17:00:00.000Z,0,0,17.85650062561035
2025-11-14T18:00:00.000Z,0,0,15.856500625610352
2025-11-14T19:00:00.000Z,0,0,13.656499862670898
2025-11-14T20:00:00.000Z,0,0,11.856500625610352
2025-11-14T21:00:00.000Z,0,0,11.556500434875488
2025-11-14T22:00:00.000Z,0,0,10.656499862670898
2025-11-14T23:00:00.000Z,0,0,9.706500053405762
2025-11-15T00:00:00.000Z,0,0,9.006500244140625
2025-11-15T01:00:00.000Z,0,0,9.256500244140625
2025-11-15T02:00:00.000Z,0,0,8.756500244140625
2025-11-15T03:00:00.000Z,0,0,8.706500053405762
2025-11-15T04:00:00.000Z,0,0,7.80649995803833
2025-11-15T05:00:00.000Z,0,0,8.206500053405762
2025-11-15T06:00:00.000Z,0,0,7.7064995765686035
2025-11-15T07:00:00.000Z,0,0,8.506500244140625
2025-11-15T08:00:00.000Z,0,0,12.656499862670898
2025-11-15T09:00:00.000Z,0,0,16.1564998626709
2025-11-15T10:00:00.000Z,0,0,19.4064998626709
2025-11-15T11:00:00.000Z,0,0,21.306499481201172
2025-11-15T12:00:00.000Z,0,0,22.60650062561035
2025-11-15T13:00:00.000Z,0,0,23.306499481201172
2025-11-15T14:00:00.000Z,0,0,23.556499481201172
2025-11-15T15:00:00.000Z,0,0,23.4064998626709
2025-11-15T16:00:00.000Z,0,0,22.556499481201172
2025-11-15T17:00:00.000Z,0,0,20.306499481201172
2025-11-15T18:00:00.000Z,0,0,18.056499481201172
2025-11-15T19:00:00.000Z,0,0,16.9064998626709
2025-11-15T20:00:00.000Z,0,0,15.956500053405762
2025-11-15T21:00:00.000Z,0,0,15.706500053405762
2025-11-15T22:00:00.000Z,0,0,15.156499862670898
2025-11-15T23:00:00.000Z,0,0,15.556500434875488
2025-11-16T00:00:00.000Z,0,0,15.106500625610352
2025-11-16T01:00:00.000Z,0,0,14.356500625610352
2025-11-16T02:00:00.000Z,0,0,14.106500625610352
2025-11-16T03:00:00.000Z,0,0,13.306500434875488
2025-11-16T04:00:00.000Z,0,0,12.856500625610352
2025-11-16T05:00:00.000Z,0,0,12.506500244140625
2025-11-16T06:00:00.000Z,0,0,13.106500625610352
2025-11-16T07:00:00.000Z,0,0,14.156499862670898
2025-11-16T08:00:00.000Z,0,0,15.006500244140625
2025-11-16T09:00:00.000Z,0,0,16.6564998626709
2025-11-16T10:00:00.000Z,0,0,19.10650062561035
2025-11-16T11:00:00.000Z,0,0,19.4064998626709
2025-11-16T12:00:00.000Z,0,0,20.756500244140625
2025-11-16T13:00:00.000Z,0,0,22.306499481201172
2025-11-16T14:00:00.000Z,0,0,23.1564998626709
2025-11-16T15:00:00.000Z,0,0,23.206501007080078
2025-11-16T16:00:00.000Z,0,0,22.506500244140625
2025-11-16T17:00:00.000Z,0,0,20.956501007080078
2025-11-16T18:00:00.000Z,0,0,18.6564998626709
2025-11-16T19:00:00.000Z,0,0,16.456501007080078
2025-11-16T20:00:00.000Z,0,0,15.756500244140625
2025-11-16T21:00:00.000Z,0,0,14.406499862670898
2025-11-16T22:00:00.000Z,0,0,13.556500434875488
2025-11-16T23:00:00.000Z,0,0,12.606500625610352
2025-11-17T00:00:00.000Z,0,0,11.756500244140625
2025-11-17T01:00:00.000Z,0,0,10.756500244140625
2025-11-17T02:00:00.000Z,0,0,10.306500434875488
2025-11-17T03:00:00.000Z,0,0,9.806500434875488
2025-11-17T04:00:00.000Z,0,0,9.256500244140625
2025-11-17T05:00:00.000Z,0,0,9.006500244140625
2025-11-17T06:00:00.000Z,0,0,8.456500053405762
2025-11-17T07:00:00.000Z,0,0,8.706500053405762
2025-11-17T08:00:00.000Z,0,0,13.256500244140625
2025-11-17T09:00:00.000Z,0,0,15.906499862670898
2025-11-17T10:00:00.000Z,0,0,18.206501007080078
2025-11-17T11:00:00.000Z,0,0,20.006500244140625
2025-11-17T12:00:00.000Z,0,0,21.10650062561035
2025-11-17T13:00:00.000Z,0,0,21.60650062561035
2025-11-17T14:00:00.000Z,0,0,22.056499481201172
2025-11-17T15:00:00.000Z,0,0,21.85650062561035
2025-11-17T16:00:00.000Z,0,0,20.6564998626709
2025-11-17T17:00:00.000Z,0,0,17.1564998626709
2025-11-17T18:00:00.000Z,0,0,14.506500244140625
2025-11-17T19:00:00.000Z,0,0,13.156499862670898
2025-11-17T20:00:00.000Z,0,0,11.806500434875488
2025-11-17T21:00:00.000Z,0,0,10.256500244140625
2025-11-17T22:00:00.000Z,0,0,9.656499862670898
2025-11-17T23:00:00.000Z,0,0,8.856500625610352
2025-11-18T00:00:00.000Z,0,0,8.656499862670898
2025-11-18T01:00:00.000Z,0,0,8.806500434875488
2025-11-18T02:00:00.000Z,0,0,8.056500434875488
2025-11-18T03:00:00.000Z,0,0,8.406499862670898
2025-11-18T04:00:00.000Z,0,0,7.756499767303467
2025-11-18T05:00:00.000Z,0,0,7.606499671936035
2025-11-18T06:00:00.000Z,0,0,7.80649995803833
2025-11-18T07:00:00.000Z,0,0,8.956500053405762
2025-11-18T08:00:00.000Z,0,0,13.756500244140625
2025-11-18T09:00:00.000Z,0,0,17.6564998626709
2025-11-18T10:00:00.000Z,0,0,20.4064998626709
2025-11-18T11:00:00.000Z,0,0,22.056499481201172
2025-11-18T12:00:00.000Z,0,0,23.506500244140625
2025-11-18T13:00:00.000Z,0,0,24.056499481201172
2025-11-18T14:00:00.000Z,0,0,24.706501007080078
2025-11-18T15:00:00.000Z,0,0,24.4064998626709
2025-11-18T16:00:00.000Z,0,0,23.556499481201172
2025-11-18T17:00:00.000Z,0,0,20.10650062561035
2025-11-18T18:00:00.000Z,0,0,18.6564998626709
2025-11-18T19:00:00.000Z,0,0,17.85650062561035
2025-11-18T20:00:00.000Z,0,0,16.9064998626709
2025-11-18T21:00:00.000Z,0,0,16.256500244140625
2025-11-18T22:00:00.000Z,0,0,16.256500244140625
2025-11-18T23:00:00.000Z,0,0,16.056499481201172
2025-11-19T00:00:00.000Z,0,0,15.306500434875488
2025-11-19T01:00:00.000Z,0,0,15.456500053405762
2025-11-19T02:00:00.000Z,0,0,15.606500625610352
2025-11-19T03:00:00.000Z,0,0,15.456500053405762
2025-11-19T04:00:00.000Z,0,0,14.556500434875488
2025-11-19T05:00:00.000Z,0,0,15.756500244140625
2025-11-19T06:00:00.000Z,0,0,15.256500244140625
2025-11-19T07:00:00.000Z,0,0,16.206501007080078
2025-11-19T08:00:00.000Z,0,0,17.206501007080078
2025-11-19T09:00:00.000Z,0,0,18.206501007080078
2025-11-19T10:00:00.000Z,0,0,19.1564998626709
2025-11-19T11:00:00.000Z,0,0,20.956501007080078
2025-11-19T12:00:00.000Z,0,0,22.006500244140625
2025-11-19T13:00:00.000Z,0,0,23.60650062561035
2025-11-19T14:00:00.000Z,0,0,24.056499481201172
2025-11-19T15:00:00.000Z,0,0,24.056499481201172
2025-11-19T16:00:00.000Z,0,0,23.35650062561035
2025-11-19T17:00:00.000Z,0,0,22.006500244140625
2025-11-19T18:00:00.000Z,0,0,20.456501007080078
2025-11-19T19:00:00.000Z,0,0,19.456501007080078
2025-11-19T20:00:00.000Z,0,0,17.956501007080078
2025-11-19T21:00:00.000Z,0,0,17.056499481201172
2025-11-19T22:00:00.000Z,0,0,16.4064998626709
2025-11-19T23:00:00.000Z,0,0,15.156499862670898
2025-11-20T00:00:00.000Z,0,0,14.556500434875488
2025-11-20T01:00:00.000Z,0,0,13.856500625610352
2025-11-20T02:00:00.000Z,0,0,13.556500434875488
2025-11-20T03:00:00.000Z,0,0,13.756500244140625
2025-11-20T04:00:00.000Z,0,0,13.956500053405762
2025-11-20T05:00:00.000Z,0,0,14.856500625610352
2025-11-20T06:00:00.000Z,0,0,14.556500434875488
2025-11-20T07:00:00.000Z,0,0,15.856500625610352
2025-11-20T08:00:00.000Z,0,0,17.556499481201172
2025-11-20T09:00:00.000Z,0,0,18.556499481201172
2025-11-20T10:00:00.000Z,0,2,20.85650062561035
2025-11-20T11:00:00.000Z,0,2,23.306499481201172
2025-11-20T12:00:00.000Z,0,0,24.806499481201172
2025-11-20T13:00:00.000Z,0,0,25.9064998626709
2025-11-20T14:00:00.000Z,0,0,25.85650062561035
2025-11-20T15:00:00.000Z,0,0,25.806499481201172
2025-11-20T16:00:00.000Z,0,0,25.456501007080078
2025-11-20T17:00:00.000Z,0,0,22.35650062561035
2025-11-20T18:00:00.000Z,0,0,19.956501007080078
2025-11-20T19:00:00.000Z,0,0,19.256500244140625
2025-11-20T20:00:00.000Z,0,0,18.1564998626709
2025-11-20T21:00:00.000Z,0,0,17.4064998626709
2025-11-20T22:00:00.000Z,0,0,16.506500244140625
2025-11-20T23:00:00.000Z,0,0,16.506500244140625
2025-11-21T00:00:00.000Z,0,0,16.006500244140625
2025-11-21T01:00:00.000Z,0,0,15.406499862670898
2025-11-21T02:00:00.000Z,0,0,15.156499862670898
2025-11-21T03:00:00.000Z,0,0,14.706500053405762
2025-11-21T04:00:00.000Z,0,0,14.206500053405762
2025-11-21T05:00:00.000Z,0,0,13.606500625610352
2025-11-21T06:00:00.000Z,0,0,13.806500434875488
2025-11-21T07:00:00.000Z,0,0,13.656499862670898
2025-11-21T08:00:00.000Z,0,0,15.756500244140625
2025-11-21T09:00:00.000Z,0,0,17.506500244140625
2025-11-21T10:00:00.000Z,0,1,17.706501007080078
2025-11-21T11:00:00.000Z,0,3,18.556499481201172
2025-11-21T12:00:00.000Z,0,16,19.206501007080078
2025-11-21T13:00:00.000Z,0,16,20.256500244140625
2025-11-21T14:00:00.000Z,0.10000000149011612,24,19.60650062561035
2025-11-21T15:00:00.000Z,0,26,19.60650062561035
2025-11-21T16:00:00.000Z,0.6000000238418579,35,19.056499481201172
2025-11-21T17:00:00.000Z,0,14,18.506500244140625
2025-11-21T18:00:00.000Z,0.10000000149011612,12,19.056499481201172
2025-11-21T19:00:00.000Z,0,6,19.256500244140625
2025-11-21T20:00:00.000Z,0,2,18.256500244140625
2025-11-21T21:00:00.000Z,0,4,18.556499481201172
2025-11-21T22:00:00.000Z,0,3,19.006500244140625
2025-11-21T23:00:00.000Z,0,2,19.056499481201172
2025-11-22T00:00:00.000Z,0,3,19.306499481201172
2025-11-22T01:00:00.000Z,0,6,19.956501007080078
2025-11-22T02:00:00.000Z,0,15,20.10650062561035
2025-11-22T03:00:00.000Z,0,18,20.306499481201172
2025-11-22T04:00:00.000Z,0,12,20.206501007080078
2025-11-22T05:00:00.000Z,0.5,10,20.1564998626709
2025-11-22T06:00:00.000Z,0.10000000149011612,3,20.35650062561035
2025-11-22T07:00:00.000Z,0.30000001192092896,8,20.206501007080078
2025-11-22T08:00:00.000Z,0,7,20.006500244140625
2025-11-22T09:00:00.000Z,0,2,20.556499481201172
2025-11-22T10:00:00.000Z,0,4,20.85650062561035
2025-11-22T11:00:00.000Z,0,5,21.806499481201172
2025-11-22T12:00:00.000Z,0,3,22.056499481201172
2025-11-22T13:00:00.000Z,0,2,22.9064998626709
2025-11-22T14:00:00.000Z,0,1,23.706501007080078
2025-11-22T15:00:00.000Z,0,3,23.806499481201172
2025-11-22T16:00:00.000Z,0,6,22.756500244140625
2025-11-22T17:00:00.000Z,0,1,21.306499481201172
2025-11-22T18:00:00.000Z,0,5,20.1564998626709
2025-11-22T19:00:00.000Z,0,2,19.6564998626709
2025-11-22T20:00:00.000Z,0,1,19.456501007080078
2025-11-22T21:00:00.000Z,0,0,19.1564998626709
2025-11-22T22:00:00.000Z,0,0,18.6564998626709
2025-11-22T23:00:00.000Z,0,0,17.806499481201172
2025-11-23T00:00:00.000Z,0,0,18.206501007080078
2025-11-23T01:00:00.000Z,0,0,18.4064998626709
2025-11-23T02:00:00.000Z,0,0,18.206501007080078
2025-11-23T03:00:00.000Z,0,0,17.60650062561035
2025-11-23T04:00:00.000Z,0,0,16.85650062561035
2025-11-23T05:00:00.000Z,0,0,16.35650062561035
2025-11-23T06:00:00.000Z,0,0,16.006500244140625
2025-11-23T07:00:00.000Z,0,0,15.656499862670898
2025-11-23T08:00:00.000Z,0,0,16.756500244140625
2025-11-23T09:00:00.000Z,0,0,17.85650062561035
2025-11-23T10:00:00.000Z,0,0,19.85650062561035
2025-11-23T11:00:00.000Z,0,0,21.85650062561035
2025-11-23T12:00:00.000Z,0,0,23.206501007080078
2025-11-23T13:00:00.000Z,0,0,23.456501007080078
2025-11-23T14:00:00.000Z,0,0,24.056499481201172
2025-11-23T15:00:00.000Z,0,0,23.806499481201172
2025-11-23T16:00:00.000Z,0,0,22.806499481201172
2025-11-23T17:00:00.000Z,0,0,20.006500244140625
2025-11-23T18:00:00.000Z,0,0,18.306499481201172
2025-11-23T19:00:00.000Z,0,0,16.10650062561035
2025-11-23T20:00:00.000Z,0,0,15.106500625610352
2025-11-23T21:00:00.000Z,0,0,14.506500244140625
2025-11-23T22:00:00.000Z,0,0,13.706500053405762
2025-11-23T23:00:00.000Z,0,0,12.706500053405762
2025-11-24T00:00:00.000Z,0,0,12.056500434875488
2025-11-24T01:00:00.000Z,0,0,11.806500434875488
2025-11-24T02:00:00.000Z,0,0,11.856500625610352
2025-11-24T03:00:00.000Z,0,0,11.556500434875488
2025-11-24T04:00:00.000Z,0,0,11.506500244140625
2025-11-24T05:00:00.000Z,0,0,11.056500434875488
2025-11-24T06:00:00.000Z,0,0,11.406499862670898
2025-11-24T07:00:00.000Z,0,0,12.106500625610352
2025-11-24T08:00:00.000Z,0,0,15.706500053405762
2025-11-24T09:00:00.000Z,0,0,18.9064998626709
2025-11-24T10:00:00.000Z,0,0,20.806499481201172
2025-11-24T11:00:00.000Z,0,0,23.256500244140625
2025-11-24T12:00:00.000Z,0,0,24.1564998626709
2025-11-24T13:00:00.000Z,0,0,24.556499481201172
2025-11-24T14:00:00.000Z,0,0,24.6564998626709
2025-11-24T15:00:00.000Z,0,0,24.506500244140625
2025-11-24T16:00:00.000Z,0,0,24.256500244140625
2025-11-24T17:00:00.000Z,0,0,21.1564998626709
2025-11-24T18:00:00.000Z,0,0,19.6564998626709
2025-11-24T19:00:00.000Z,0,0,18.806499481201172
2025-11-24T20:00:00.000Z,0,0,17.806499481201172
2025-11-24T21:00:00.000Z,0,0,17.9064998626709
2025-11-24T22:00:00.000Z,0,0,17.006500244140625
2025-11-24T23:00:00.000Z,0,2,17.706501007080078
2025-11-25T00:00:00.000Z,0,8,18.556499481201172
2025-11-25T01:00:00.000Z,0,20,18.706501007080078
2025-11-25T02:00:00.000Z,0,13,19.4064998626709
2025-11-25T03:00:00.000Z,0,16,18.456501007080078
2025-11-25T04:00:00.000Z,0,14,18.60650062561035
2025-11-25T05:00:00.000Z,0,13,18.306499481201172
2025-11-25T06:00:00.000Z,0,2,17.4064998626709
2025-11-25T07:00:00.000Z,0,1,17.756500244140625
2025-11-25T08:00:00.000Z,0,3,18.35650062561035
2025-11-25T09:00:00.000Z,0,2,19.35650062561035
2025-11-25T10:00:00.000Z,0,3,19.206501007080078
2025-11-25T11:00:00.000Z,0,1,20.35650062561035
2025-11-25T12:00:00.000Z,0,2,22.956501007080078
2025-11-25T13:00:00.000Z,0,7,23.9064998626709
2025-11-25T14:00:00.000Z,0,13,24.556499481201172
2025-11-25T15:00:00.000Z,0,17,24.706501007080078
2025-11-25T16:00:00.000Z,0,20,24.9064998626709
2025-11-25T17:00:00.000Z,0.20000000298023224,33,22.35650062561035
2025-11-25T18:00:00.000Z,0,29,20.4064998626709
2025-11-25T19:00:00.000Z,0.7000000476837158,43,20.206501007080078
2025-11-25T20:00:00.000Z,7.099999904632568,63,19.956501007080078
2025-11-25T21:00:00.000Z,1.5,73,19.6564998626709
2025-11-25T22:00:00.000Z,0.10000000149011612,63,19.456501007080078
2025-11-25T23:00:00.000Z,0.20000000298023224,38,19.556499481201172
2025-11-26T00:00:00.000Z,0,19,19.1564998626709
2025-11-26T01:00:00.000Z,0,18,18.85650062561035
2025-11-26T02:00:00.000Z,0,1,18.10650062561035
2025-11-26T03:00:00.000Z,0,0,17.10650062561035
2025-11-26T04:00:00.000Z,0,0,16.256500244140625
2025-11-26T05:00:00.000Z,0,0,15.006500244140625
2025-11-26T06:00:00.000Z,0,0,14.206500053405762
2025-11-26T07:00:00.000Z,0,0,13.806500434875488
2025-11-26T08:00:00.000Z,0,0,15.256500244140625
2025-11-26T09:00:00.000Z,0,0,16.506500244140625
2025-11-26T10:00:00.000Z,0,0,18.456501007080078
2025-11-26T11:00:00.000Z,0,0,19.306499481201172
2025-11-26T12:00:00.000Z,0,0,19.456501007080078
2025-11-26T13:00:00.000Z,0,0,19.85650062561035
2025-11-26T14:00:00.000Z,0,0,20.10650062561035
2025-11-26T15:00:00.000Z,0,0,19.756500244140625
2025-11-26T16:00:00.000Z,0,0,18.35650062561035
2025-11-26T17:00:00.000Z,0,0,16.306499481201172
2025-11-26T18:00:00.000Z,0,0,14.306500434875488
2025-11-26T19:00:00.000Z,0,0,13.006500244140625
2025-11-26T20:00:00.000Z,0,0,12.406499862670898
2025-11-26T21:00:00.000Z,0,0,10.856500625610352
